STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/4/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/5/2011,,,0.62,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/6/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/7/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/8/2011,,,0.55,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/9/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/10/2011,,,0.41,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/11/2011,,,0.03,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/12/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/13/2011,,,0.02,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/14/2011,,,0.48,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/15/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/16/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/17/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/19/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/20/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/22/2011,,,0.03,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/23/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/24/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/25/2011,,,1.82,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/26/2011,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/27/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/28/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/29/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/30/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,8/31/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/1/2011,,,0.02,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/2/2011,,,0.44,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/3/2011,,,4.33,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/4/2011,,,4.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/5/2011,,,1.31,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/6/2011,,,0.3,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/7/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/8/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/9/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/10/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/11/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/12/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/13/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/14/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/17/2011,3,0,,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/18/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/19/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/20/2011,,,1.25,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/21/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/22/2011,,,0.02,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/23/2011,,,0.65,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/24/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/25/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/26/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/27/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/28/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/29/2011,,,1.83,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,9/30/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/1/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/2/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/3/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/4/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/5/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/7/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/8/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/9/2011,,,0.04,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/10/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/12/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/13/2011,,,0.25,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/14/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/15/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/16/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/17/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/18/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/19/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/20/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/21/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/22/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/23/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/24/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/25/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/27/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/29/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/30/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,10/31/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/1/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/2/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/3/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/4/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/5/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/7/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/8/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/9/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/10/2011,,,0.11,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/11/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/13/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/14/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/15/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/16/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/17/2011,,,0.3,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/19/2011,,,0.02,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/20/2011,,,0.36,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/21/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/22/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/23/2011,,,0.4,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/24/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/25/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/26/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/28/2011,,,1.36,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/29/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,11/30/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/2/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/3/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/4/2011,,,0.09,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/5/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/6/2011,,,0.1,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/7/2011,,,0.17,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/8/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/9/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/10/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/12/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/13/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/14/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/15/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/16/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/17/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/18/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/19/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/20/2011,,,0.9,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/21/2011,,,1.96,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/22/2011,,,0.06,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/23/2011,,,0.83,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/24/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/25/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/26/2011,,,0.11,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/27/2011,,,1.44,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/28/2011,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/29/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/30/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,12/31/2011,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/1/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/2/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/3/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/4/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/5/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/6/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/7/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/9/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/10/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/11/2012,,,0.22,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/12/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/13/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/14/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/15/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/16/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/17/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/18/2012,,,0.67,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/19/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/20/2012,,,0.12,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/21/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/22/2012,,,0.05,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/23/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/24/2012,,,0.03,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/25/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/26/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/27/2012,,,0.59,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/28/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/29/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/30/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,1/31/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/2/2012,,,1.97,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/4/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/5/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/6/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/7/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/8/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/9/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/10/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/11/2012,,,0.08,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/12/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/13/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/14/2012,,,0.4,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/15/2012,,,0.04,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/16/2012,,,0.52,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/17/2012,,,0.9,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/18/2012,,,0.12,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/19/2012,,,2.17,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/20/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/21/2012,,,0.04,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/22/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/23/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/24/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/25/2012,,,0.03,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/26/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/27/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/28/2012,,,0.02,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,2/29/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/1/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/2/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/3/2012,,,0.22,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/4/2012,,,0.8,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/5/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/6/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/7/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/8/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/9/2012,,,0.22,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/10/2012,,,0.67,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/11/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/13/2012,,,1.34,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/15/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/16/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/17/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/18/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/19/2012,,,0,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/20/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/21/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/22/2012,,,0.02,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/23/2012,,,0.08,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/24/2012,,,1.24,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/25/2012,,,0.01,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/26/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/27/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/28/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/29/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/30/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,3/31/2012,,,0.78,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,4/1/2012,,,0.35,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,4/2/2012,,,0,0,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,4/3/2012,,,0.36,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,4/4/2012,,,0.29,,,,,
US1ALBW0053,"ELBERTA 3.1 SSW, AL US",30.3718,-87.6195,2.1,4/5/2012,,,0.15,,,,,
